id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
964,200,0,6.8744,0,0,0,0,0,0,0,0
964,400,0.2671,1.9841,4,7.4289,329.2773,64.5161,15.0234,1.2897,0.1104,0.2906
964,600,0.5008,3.3998,8,6.789,168.9656,63.6364,22.9479,1.0426,0.0934,0.395
964,800,0.611,4.7177,16,7.7219,131.2223,68.9349,27.7742,1.6241,0.1117,0.2984
964,1000,0.6121,4.547,24,7.4289,138.9467,67.6357,28.2584,1.0913,0.1069,0.3289
964,1200,0.5492,3.8061,32,6.9304,133.7747,66.8277,23.9263,0.7635,0.1121,0.3031
964,1400,0.6205,3.8586,39,6.219,127.9017,66.512200000000007,23.6976,0.5622,0.107,0.3311
964,1600,0.7734,4.536,48,5.8648,125.8571,71.3538,23.8618,1.2139,0.1095,0.3128
964,1800,0.7829,4.8558,64,6.2025,125.5415,70.3969,25.6689,1.8171,0.1129,0.2941
964,2000,0.8811,6.1577,89,6.9889,118.6814,70.829,31.4887,2.1854,0.1111,0.304
