id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2666,200,0.3903,13.4715,5,34.5121,88.5632,58.5366,92.6655,3.1088,0.0791,0.3861
2666,400,1.0322,15.3846,8,14.9054,76.9618,74.3719,60.2359,12.028,0.0911,0.3136
2666,600,1.9267,14.5649,9,7.5596,104.0683,83.0626,43.4948,6.3682,0.0762,0.4227
2666,800,1.941,13.0122,14,6.7039,114.6449,84.2336,34.8983,6.578,0.0851,0.3642
2666,1000,1.5686,14.0473,29,8.9552,84.2298,80.4647,42.2182,6.2355,0.0917,0.3184
2666,1200,2.5263,15.7929,29,6.2513,94.8283,83.2186,40.6921,9.7249,0.0888,0.3379
2666,1400,2.7045,15.4773,36,5.7229,103.1221,82.9036,41.3334,9.5465,0.0904,0.3314
2666,1600,2.8047,15.0398,44,5.3623,106.4894,81.8153,42.439,8.8098,0.0938,0.3067
2666,1800,2.6737,14.2183,55,5.3178,104.8751,81.0917,41.4844,7.2289,0.0953,0.3025
2666,2000,2.8063,14.2924,65,5.093,115.6924,81.6005,40.1655,5.8581,0.0963,0.2922
