id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1672,200,14.2274,100,1,7.0287,0,0,0,100,0.0114,0
1672,400,52.2565,95.7377,1,1.8321,0,0,21.3733,95.7377,0.0079,0
1672,600,104.4235,87.8104,1,0.8409,0,0,30.4366,87.8104,0.0068,0
1672,800,50.3476,72.1368,3,1.4328,112.9181,96.5381,43.2876,72.0513,0.0917,0.3118
1672,1000,69.3472,64.0496,3,0.9236,120.2511,95.9148,39.8766,60.3306,0.0199,0.835
1672,1200,46.0674,59.5068,6,1.2917,152.8736,95.3511,40.3144,52.2443,0.0308,0.738
1672,1400,40.624,58.0151,9,1.4281,188.4072,95.276,38.8743,46.5427,0.0316,0.7287
1672,1600,58.9451,57.3887,8,0.9736,190.5135,95.4782,35.9674,42.6549,0.0252,0.7801
1672,1800,39.1267,56.5577,15,1.4455,197.3813,95.5465,35.4565,39.1653,0.039,0.681
1672,2000,32.6644,56.2631,22,1.7225,161.2297,95.3155,35.7627,36.1356,0.0406,0.6664
