id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1067,200,4.2141,30,1,7.119,0,0,56.5999,30,0.0327,0
1067,400,13.9767,26.1155,1,1.8685,0,0,50.5091,26.1155,0.0216,0
1067,600,9.6221,16.1939,2,1.683,569.0182,91.2451,32.3364,16.0757,0.0671,0.5034
1067,800,6.7776,13.0582,4,1.9267,351.5611,90.3005,25.4023,12.7876,0.0852,0.3793
1067,1000,3.8717,9.5786,8,2.474,335.4624,88.0952,23.0301,8.7967,0.0892,0.3443
1067,1200,3.6101,7.7879,10,2.1573,346.5546,85.5397,20.6389,6.1364,0.0921,0.3266
1067,1400,3.0402,6.7574,14,2.2227,208.2005,85.8003,17.7979,4.5161,0.1019,0.283
1067,1600,2.9452,5.395,15,1.8318,197.437,85.5841,14.5638,3.4737,0.1051,0.2701
1067,1800,2.388,4.6127,20,1.9316,270.9538,83.3971,13.0794,2.7473,0.0976,0.3157
1067,2000,2.3386,4.9485,27,2.1161,235.5368,82.6812,13.9368,2.2293,0.0993,0.308
