id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
425,200,13.6329,94.7977,1,6.9536,0,0,26.063,94.7977,0.0123,0
425,400,36.493,67.1254,1,1.8394,0,0,63.1098,67.1254,0.0139,0
425,600,13.7368,45.9666,4,3.3462,59.3653,91.1811,74.0469,43.0459,0.0727,0.4444
425,800,10.1416,28.9672,6,2.8563,106.5513,90.6317,49.9601,24.535,0.0754,0.4134
425,1000,5.0132,20.1698,13,4.0233,120.1394,89.6164,37.1198,15.9506,0.1016,0.2347
425,1200,3.8807,15.8904,19,4.0947,139.9102,86.9895,34.1743,11.1071,0.0921,0.3004
425,1400,2.7031,12.4505,29,4.606,128.8676,84.9232,30.361,8.1859,0.096,0.2667
425,1600,1.8076,10.3557,47,5.729,138.3169,82.1212,28.9237,6.2823,0.0978,0.2549
425,1800,1.8803,9.0683,50,4.8227,127.8752,81.4038,26.2521,4.9711,0.0929,0.288
425,2000,1.5733,8.3713,68,5.3208,143.7813,78.6171,26.3502,4.0328,0.095,0.2767
